date,item_id,category,sales,unit_price
2024-03-03,104,Grains,0,120.00
2024-03-03,105,Produce,47,90.00
2024-03-04,101,Dairy,38,100.00
2024-03-04,102,Snacks,3,50.00
2024-03-04,103,Beverages,19,75.00
2024-03-04,104,Grains,2,120.00
2024-03-04,105,Produce,8,90.00
2024-03-05,101,Dairy,29,100.00
2024-03-05,102,Snacks,47,50.00
2024-03-05,103,Beverages,36,75.00
2024-03-05,104,Grains,10,120.00
2024-03-05,105,Produce,31,90.00
2024-03-06,101,Dairy,48,100.00
2024-03-06,102,Snacks,30,50.00
2024-03-06,103,Beverages,5,75.00
2024-03-06,104,Grains,26,120.00
2024-03-06,105,Produce,32,90.00
2024-03-07,101,Dairy,27,100.00
2024-03-07,102,Snacks,10,50.00
2024-03-07,103,Beverages,15,75.00
2024-03-07,104,Grains,40,120.00
2024-03-07,105,Produce,36,90.00
2024-03-08,101,Dairy,35,100.00
2024-03-08,102,Snacks,35,50.00
2024-03-08,103,Beverages,29,75.00
2024-03-08,104,Grains,4,120.00
2024-03-08,105,Produce,8,90.00
2024-03-09,101,Dairy,36,100.00
2024-03-09,102,Snacks,10,50.00
2024-03-09,103,Beverages,20,75.00
2024-03-09,104,Grains,47,120.00
2024-03-09,105,Produce,8,90.00
2024-03-10,101,Dairy,31,100.00
2024-03-10,102,Snacks,11,50.00
2024-03-10,103,Beverages,35,75.00
2024-03-10,104,Grains,26,120.00
2024-03-10,105,Produce,11,90.00
2024-03-11,101,Dairy,45,100.00
2024-03-11,102,Snacks,35,50.00
2024-03-11,103,Beverages,41,75.00
2024-03-11,104,Grains,13,120.00
2024-03-11,105,Produce,50,90.00
2024-03-12,101,Dairy,21,100.00
2024-03-12,102,Snacks,7,50.00
2024-03-12,103,Beverages,27,75.00
2024-03-12,104,Grains,4,120.00
2024-03-12,105,Produce,46,90.00
2024-03-13,101,Dairy,18,100.00
2024-03-13,102,Snacks,44,50.00
2024-03-13,103,Beverages,18,75.00
2024-03-13,104,Grains,9,120.00
2024-03-13,105,Produce,1,90.00
2024-03-14,101,Dairy,14,100.00
2024-03-14,102,Snacks,7,50.00
2024-03-14,103,Beverages,36,75.00
2024-03-14,104,Grains,40,120.00
2024-03-14,105,Produce,15,90.00
2024-03-15,101,Dairy,36,100.00
2024-03-15,102,Snacks,36,50.00
2024-03-15,103,Beverages,10,75.00
2024-03-15,104,Grains,29,120.00
2024-03-15,105,Produce,6,90.00
2024-03-16,101,Dairy,15,100.00
2024-03-16,102,Snacks,20,50.00
2024-03-16,103,Beverages,30,75.00
2024-03-16,104,Grains,12,120.00
2024-03-16,105,Produce,23,90.00
2024-03-17,101,Dairy,36,100.00
2024-03-17,102,Snacks,5,50.00
2024-03-17,103,Beverages,17,75.00
2024-03-17,104,Grains,42,120.00
2024-03-17,105,Produce,31,90.00
2024-03-18,101,Dairy,16,100.00
2024-03-18,102,Snacks,32,50.00
2024-03-18,103,Beverages,11,75.00
2024-03-18,104,Grains,13,120.00
2024-03-18,105,Produce,28,90.00
2024-03-19,101,Dairy,34,100.00
2024-03-19,102,Snacks,27,50.00
2024-03-19,103,Beverages,14,75.00
2024-03-19,104,Grains,18,120.00
2024-03-19,105,Produce,50,90.00
2024-03-20,101,Dairy,24,100.00
2024-03-20,102,Snacks,8,50.00
2024-03-20,103,Beverages,0,75.00
2024-03-20,104,Grains,10,120.00
2024-03-20,105,Produce,29,90.00
2024-03-21,101,Dairy,47,100.00
2024-03-21,102,Snacks,47,50.00
2024-03-21,103,Beverages,4,75.00
2024-03-21,104,Grains,7,120.00
2024-03-21,105,Produce,14,90.00
2024-03-22,101,Dairy,9,100.00
2024-03-22,102,Snacks,19,50.00
2024-03-22,103,Beverages,26,75.00
2024-03-22,104,Grains,6,120.00
2024-03-22,105,Produce,40,90.00
2024-03-23,101,Dairy,6,100.00
2024-03-23,102,Snacks,27,50.00
2024-03-23,103,Beverages,40,75.00
2024-03-23,104,Grains,33,120.00
2024-03-23,105,Produce,9,90.00
2024-03-24,101,Dairy,36,100.00
2024-03-24,102,Snacks,20,50.00
2024-03-24,103,Beverages,47,75.00
2024-03-24,104,Grains,39,120.00
2024-03-24,105,Produce,13,90.00
2024-03-25,101,Dairy,35,100.00
2024-03-25,102,Snacks,4,50.00
2024-03-25,103,Beverages,12,75.00
2024-03-25,104,Grains,18,120.00
2024-03-25,105,Produce,31,90.00
2024-03-26,101,Dairy,34,100.00
2024-03-26,102,Snacks,1,50.00
2024-03-26,103,Beverages,28,75.00
2024-03-26,104,Grains,37,120.00
2024-03-26,105,Produce,48,90.00
2024-03-27,101,Dairy,40,100.00
2024-03-27,102,Snacks,26,50.00
2024-03-27,103,Beverages,2,75.00
2024-03-27,104,Grains,4,120.00
2024-03-27,105,Produce,49,90.00
2024-03-28,101,Dairy,19,100.00
2024-03-28,102,Snacks,39,50.00
2024-03-28,103,Beverages,31,75.00
2024-03-28,104,Grains,21,120.00
2024-03-28,105,Produce,6,90.00
2024-03-29,101,Dairy,22,100.00
2024-03-29,102,Snacks,19,50.00
2024-03-29,103,Beverages,6,75.00
2024-03-29,104,Grains,42,120.00
2024-03-29,105,Produce,41,90.00
2024-03-30,101,Dairy,19,100.00
2024-03-30,102,Snacks,30,50.00
2024-03-30,103,Beverages,35,75.00
2024-03-30,104,Grains,6,120.00
2024-03-30,105,Produce,49,90.00
2024-03-31,101,Dairy,7,100.00
2024-03-31,102,Snacks,26,50.00
2024-03-31,103,Beverages,12,75.00
2024-03-31,104,Grains,35,120.00
2024-03-31,105,Produce,31,90.00
2024-04-01,101,Dairy,50,100.00
2024-04-01,102,Snacks,32,50.00
2024-04-01,103,Beverages,33,75.00
2024-04-01,104,Grains,26,120.00
2024-04-01,105,Produce,8,90.00
2024-04-02,101,Dairy,7,100.00
2024-04-02,102,Snacks,4,50.00
2024-04-02,103,Beverages,33,75.00
2024-04-02,104,Grains,47,120.00
2024-04-02,105,Produce,2,90.00
2024-04-03,101,Dairy,11,100.00
2024-04-03,102,Snacks,4,50.00
2024-04-03,103,Beverages,24,75.00
2024-04-03,104,Grains,22,120.00
2024-04-03,105,Produce,3,90.00
2024-04-04,101,Dairy,3,100.00
2024-04-04,102,Snacks,3,50.00
2024-04-04,103,Beverages,27,75.00
2024-04-04,104,Grains,4,120.00
2024-04-04,105,Produce,8,90.00
2024-04-05,101,Dairy,31,100.00
2024-04-05,102,Snacks,35,50.00
2024-04-05,103,Beverages,16,75.00
2024-04-05,104,Grains,10,120.00
2024-04-05,105,Produce,46,90.00
2024-04-06,101,Dairy,0,100.00
2024-04-06,102,Snacks,24,50.00
2024-04-06,103,Beverages,8,75.00
2024-04-06,104,Grains,18,120.00
2024-04-06,105,Produce,26,90.00
2024-04-07,101,Dairy,32,100.00
2024-04-07,102,Snacks,45,50.00
2024-04-07,103,Beverages,46,75.00
2024-04-07,104,Grains,12,120.00
2024-04-07,105,Produce,9,90.00
2024-04-08,101,Dairy,33,100.00
2024-04-08,102,Snacks,47,50.00
2024-04-08,103,Beverages,30,75.00
2024-04-08,104,Grains,9,120.00
2024-04-08,105,Produce,9,90.00
2024-04-09,101,Dairy,41,100.00
2024-04-09,102,Snacks,13,50.00
2024-04-09,103,Beverages,17,75.00
2024-04-09,104,Grains,17,120.00
2024-04-09,105,Produce,5,90.00
2024-04-10,101,Dairy,2,100.00
2024-04-10,102,Snacks,15,50.00
2024-04-10,103,Beverages,49,75.00
2024-04-10,104,Grains,15,120.00
2024-04-10,105,Produce,8,90.00
2024-04-11,101,Dairy,48,100.00
2024-04-11,102,Snacks,49,50.00
2024-04-11,103,Beverages,12,75.00
2024-04-11,104,Grains,10,120.00
2024-04-11,105,Produce,38,90.00
2024-04-12,101,Dairy,30,100.00
2024-04-12,102,Snacks,45,50.00
2024-04-12,103,Beverages,31,75.00
2024-04-12,104,Grains,11,120.00
2024-04-12,105,Produce,40,90.00
2024-04-13,101,Dairy,48,100.00
2024-04-13,102,Snacks,35,50.00
2024-04-13,103,Beverages,2,75.00
2024-04-13,104,Grains,22,120.00
2024-04-13,105,Produce,29,90.00
2024-04-14,101,Dairy,37,100.00
2024-04-14,102,Snacks,49,50.00
2024-04-14,103,Beverages,26,75.00
2024-04-14,104,Grains,30,120.00
2024-04-14,105,Produce,47,90.00
2024-04-15,101,Dairy,13,100.00
2024-04-15,102,Snacks,40,50.00
2024-04-15,103,Beverages,19,75.00
2024-04-15,104,Grains,50,120.00
2024-04-15,105,Produce,12,90.00
2024-04-16,101,Dairy,17,100.00
2024-04-16,102,Snacks,39,50.00
2024-04-16,103,Beverages,43,75.00
2024-04-16,104,Grains,13,120.00
2024-04-16,105,Produce,2,90.00
2024-04-17,101,Dairy,2,100.00
2024-04-17,102,Snacks,43,50.00
2024-04-17,103,Beverages,45,75.00
2024-04-17,104,Grains,28,120.00
2024-04-17,105,Produce,29,90.00
2024-04-18,101,Dairy,38,100.00
2024-04-18,102,Snacks,21,50.00
2024-04-18,103,Beverages,43,75.00
2024-04-18,104,Grains,9,120.00
2024-04-18,105,Produce,21,90.00
2024-04-19,101,Dairy,38,100.00
2024-04-19,102,Snacks,37,50.00
2024-04-19,103,Beverages,44,75.00
2024-04-19,104,Grains,37,120.00
2024-04-19,105,Produce,30,90.00
2024-04-20,101,Dairy,22,100.00
2024-04-20,102,Snacks,33,50.00
2024-04-20,103,Beverages,4,75.00
2024-04-20,104,Grains,3,120.00
2024-04-20,105,Produce,18,90.00
2024-04-21,101,Dairy,18,100.00
2024-04-21,102,Snacks,31,50.00
2024-04-21,103,Beverages,44,75.00
2024-04-21,104,Grains,34,120.00
2024-04-21,105,Produce,40,90.00
2024-04-22,101,Dairy,50,100.00
2024-04-22,102,Snacks,42,50.00
2024-04-22,103,Beverages,19,75.00
2024-04-22,104,Grains,8,120.00
2024-04-22,105,Produce,44,90.00
2024-04-23,101,Dairy,11,100.00
2024-04-23,102,Snacks,40,50.00
2024-04-23,103,Beverages,36,75.00
2024-04-23,104,Grains,34,120.00
2024-04-23,105,Produce,10,90.00
2024-04-24,101,Dairy,12,100.00
2024-04-24,102,Snacks,20,50.00
2024-04-24,103,Beverages,41,75.00
2024-04-24,104,Grains,17,120.00
2024-04-24,105,Produce,9,90.00
2024-04-25,101,Dairy,35,100.00
2024-04-25,102,Snacks,20,50.00
2024-04-25,103,Beverages,24,75.00
2024-04-25,104,Grains,49,120.00
2024-04-25,105,Produce,35,90.00
2024-04-26,101,Dairy,13,100.00
2024-04-26,102,Snacks,32,50.00
2024-04-26,103,Beverages,41,75.00
2024-04-26,104,Grains,28,120.00
2024-04-26,105,Produce,50,90.00
2024-04-27,101,Dairy,2,100.00
2024-04-27,102,Snacks,48,50.00
2024-04-27,103,Beverages,37,75.00
2024-04-27,104,Grains,34,120.00
2024-04-27,105,Produce,33,90.00
2024-04-28,101,Dairy,33,100.00
2024-04-28,102,Snacks,16,50.00
2024-04-28,103,Beverages,3,75.00
2024-04-28,104,Grains,50,120.00
2024-04-28,105,Produce,26,90.00
2024-04-29,101,Dairy,47,100.00
2024-04-29,102,Snacks,11,50.00
2024-04-29,103,Beverages,38,75.00
2024-04-29,104,Grains,19,120.00
2024-04-29,105,Produce,23,90.00
2024-04-30,101,Dairy,43,100.00
2024-04-30,102,Snacks,5,50.00
2024-04-30,103,Beverages,33,75.00
2024-04-30,104,Grains,45,120.00
2024-04-30,105,Produce,12,90.00
2024-05-01,101,Dairy,39,100.00
2024-05-01,102,Snacks,44,50.00
2024-05-01,103,Beverages,37,75.00
2024-05-01,104,Grains,40,120.00
2024-05-01,105,Produce,19,90.00
2024-05-02,101,Dairy,38,100.00
2024-05-02,102,Snacks,15,50.00
2024-05-02,103,Beverages,49,75.00
2024-05-02,104,Grains,6,120.00
2024-05-02,105,Produce,5,90.00
2024-05-03,101,Dairy,48,100.00
2024-05-03,102,Snacks,28,50.00
2024-05-03,103,Beverages,1,75.00
2024-05-03,104,Grains,0,120.00
2024-05-03,105,Produce,49,90.00
2024-05-04,101,Dairy,39,100.00
2024-05-04,102,Snacks,39,50.00
2024-05-04,103,Beverages,12,75.00
2024-05-04,104,Grains,21,120.00
2024-05-04,105,Produce,27,90.00
2024-05-05,101,Dairy,42,100.00
2024-05-05,102,Snacks,37,50.00
2024-05-05,103,Beverages,37,75.00
2024-05-05,104,Grains,23,120.00
2024-05-05,105,Produce,4,90.00
2024-05-06,101,Dairy,20,100.00
2024-05-06,102,Snacks,0,50.00
2024-05-06,103,Beverages,43,75.00
2024-05-06,104,Grains,28,120.00
2024-05-06,105,Produce,48,90.00
2024-05-07,101,Dairy,37,100.00
2024-05-07,102,Snacks,7,50.00
2024-05-07,103,Beverages,14,75.00
2024-05-07,104,Grains,3,120.00
2024-05-07,105,Produce,21,90.00
2024-05-08,101,Dairy,25,100.00
2024-05-08,102,Snacks,9,50.00
2024-05-08,103,Beverages,36,75.00
2024-05-08,104,Grains,16,120.00
2024-05-08,105,Produce,37,90.00
2024-05-09,101,Dairy,6,100.00
2024-05-09,102,Snacks,4,50.00
2024-05-09,103,Beverages,46,75.00
2024-05-09,104,Grains,40,120.00
2024-05-09,105,Produce,33,90.00
2024-05-10,101,Dairy,44,100.00
2024-05-10,102,Snacks,43,50.00
2024-05-10,103,Beverages,9,75.00
2024-05-10,104,Grains,49,120.00
2024-05-10,105,Produce,20,90.00
2024-05-11,101,Dairy,39,100.00
2024-05-11,102,Snacks,34,50.00
2024-05-11,103,Beverages,1,75.00
2024-05-11,104,Grains,27,120.00
2024-05-11,105,Produce,13,90.00
2024-05-12,101,Dairy,30,100.00
2024-05-12,102,Snacks,6,50.00
2024-05-12,103,Beverages,13,75.00
2024-05-12,104,Grains,35,120.00
2024-05-12,105,Produce,42,90.00
2024-05-13,101,Dairy,40,100.00
2024-05-13,102,Snacks,34,50.00
2024-05-13,103,Beverages,45,75.00
2024-05-13,104,Grains,7,120.00
2024-05-13,105,Produce,2,90.00
2024-05-14,101,Dairy,29,100.00
2024-05-14,102,Snacks,32,50.00
2024-05-14,103,Beverages,25,75.00
2024-05-14,104,Grains,46,120.00
2024-05-14,105,Produce,7,90.00
2024-05-15,101,Dairy,34,100.00
2024-05-15,102,Snacks,15,50.00
2024-05-15,103,Beverages,11,75.00
2024-05-15,104,Grains,47,120.00
2024-05-15,105,Produce,15,90.00
2024-05-16,101,Dairy,41,100.00
2024-05-16,102,Snacks,4,50.00
2024-05-16,103,Beverages,45,75.00
2024-05-16,104,Grains,34,120.00
2024-05-16,105,Produce,10,90.00
2024-05-17,101,Dairy,47,100.00
2024-05-17,102,Snacks,48,50.00
2024-05-17,103,Beverages,16,75.00
2024-05-17,104,Grains,45,120.00
2024-05-17,105,Produce,25,90.00
2024-05-18,101,Dairy,44,100.00
2024-05-18,102,Snacks,11,50.00
2024-05-18,103,Beverages,19,75.00
2024-05-18,104,Grains,6,120.00
2024-05-18,105,Produce,29,90.00
2024-05-19,101,Dairy,23,100.00
2024-05-19,102,Snacks,41,50.00
2024-05-19,103,Beverages,34,75.00
2024-05-19,104,Grains,8,120.00
2024-05-19,105,Produce,27,90.00
2024-05-20,101,Dairy,2,100.00
2024-05-20,102,Snacks,34,50.00
2024-05-20,103,Beverages,5,75.00
2024-05-20,104,Grains,10,120.00
2024-05-20,105,Produce,29,90.00
2024-05-21,101,Dairy,4,100.00
2024-05-21,102,Snacks,17,50.00
2024-05-21,103,Beverages,4,75.00
2024-05-21,104,Grains,34,120.00
2024-05-21,105,Produce,1,90.00
2024-05-22,101,Dairy,9,100.00
2024-05-22,102,Snacks,32,50.00
2024-05-22,103,Beverages,17,75.00
2024-05-22,104,Grains,36,120.00
2024-05-22,105,Produce,32,90.00
2024-05-23,101,Dairy,40,100.00
2024-05-23,102,Snacks,19,50.00
2024-05-23,103,Beverages,15,75.00
2024-05-23,104,Grains,3,120.00
2024-05-23,105,Produce,36,90.00
2024-05-24,101,Dairy,1,100.00
2024-05-24,102,Snacks,47,50.00
2024-05-24,103,Beverages,1,75.00
2024-05-24,104,Grains,20,120.00
2024-05-24,105,Produce,32,90.00
2024-05-25,101,Dairy,13,100.00
2024-05-25,102,Snacks,48,50.00
2024-05-25,103,Beverages,0,75.00
2024-05-25,104,Grains,48,120.00
2024-05-25,105,Produce,22,90.00
2024-05-26,101,Dairy,9,100.00
2024-05-26,102,Snacks,6,50.00
2024-05-26,103,Beverages,26,75.00
2024-05-26,104,Grains,3,120.00
2024-05-26,105,Produce,4,90.00
2024-05-27,101,Dairy,19,100.00
2024-05-27,102,Snacks,30,50.00
2024-05-27,103,Beverages,24,75.00
2024-05-27,104,Grains,13,120.00
2024-05-27,105,Produce,29,90.00
2024-05-28,101,Dairy,15,100.00
2024-05-28,102,Snacks,43,50.00
2024-05-28,103,Beverages,9,75.00
2024-05-28,104,Grains,34,120.00
2024-05-28,105,Produce,39,90.00
2024-05-29,101,Dairy,35,100.00
2024-05-29,102,Snacks,15,50.00
2024-05-29,103,Beverages,13,75.00
2024-05-29,104,Grains,38,120.00
2024-05-29,105,Produce,22,90.00
2024-05-30,101,Dairy,3,100.00
2024-05-30,102,Snacks,21,50.00
2024-05-30,103,Beverages,28,75.00
2024-05-30,104,Grains,18,120.00
2024-05-30,105,Produce,39,90.00
2024-05-31,101,Dairy,6,100.00
2024-05-31,102,Snacks,25,50.00
2024-05-31,103,Beverages,19,75.00
2024-05-31,104,Grains,40,120.00
2024-05-31,105,Produce,10,90.00
2024-06-01,101,Dairy,12,100.00
2024-06-01,102,Snacks,17,50.00
2024-06-01,103,Beverages,10,75.00
2024-06-01,104,Grains,19,120.00
2024-06-01,105,Produce,15,90.00
2024-06-02,101,Dairy,35,100.00
2024-06-02,102,Snacks,17,50.00
2024-06-02,103,Beverages,32,75.00
2024-06-02,104,Grains,44,120.00
2024-06-02,105,Produce,48,90.00
2024-06-03,101,Dairy,49,100.00
2024-06-03,102,Snacks,40,50.00
2024-06-03,103,Beverages,4,75.00
2024-06-03,104,Grains,31,120.00
2024-06-03,105,Produce,20,90.00
2024-06-04,101,Dairy,7,100.00
2024-06-04,102,Snacks,44,50.00
2024-06-04,103,Beverages,46,75.00
2024-06-04,104,Grains,16,120.00
2024-06-04,105,Produce,31,90.00
2024-06-05,101,Dairy,35,100.00
2024-06-05,102,Snacks,23,50.00
2024-06-05,103,Beverages,10,75.00
2024-06-05,104,Grains,16,120.00
2024-06-05,105,Produce,22,90.00
2024-06-06,101,Dairy,4,100.00
2024-06-06,102,Snacks,15,50.00
2024-06-06,103,Beverages,44,75.00
2024-06-06,104,Grains,43,120.00
2024-06-06,105,Produce,28,90.00
2024-06-07,101,Dairy,33,100.00
2024-06-07,102,Snacks,27,50.00
2024-06-07,103,Beverages,40,75.00
2024-06-07,104,Grains,42,120.00
2024-06-07,105,Produce,46,90.00
2024-06-08,101,Dairy,27,100.00
2024-06-08,102,Snacks,41,50.00
2024-06-08,103,Beverages,35,75.00
2024-06-08,104,Grains,49,120.00
2024-06-08,105,Produce,36,90.00
2024-06-09,101,Dairy,1,100.00
2024-06-09,102,Snacks,0,50.00
2024-06-09,103,Beverages,12,75.00
2024-06-09,104,Grains,44,120.00
2024-06-09,105,Produce,46,90.00
2024-06-10,101,Dairy,38,100.00
2024-06-10,102,Snacks,46,50.00
2024-06-10,103,Beverages,45,75.00
2024-06-10,104,Grains,40,120.00
2024-06-10,105,Produce,23,90.00
2024-06-11,101,Dairy,37,100.00
2024-06-11,102,Snacks,19,50.00
2024-06-11,103,Beverages,32,75.00
2024-06-11,104,Grains,47,120.00
2024-06-11,105,Produce,3,90.00
2024-06-12,101,Dairy,45,100.00
2024-06-12,102,Snacks,0,50.00
2024-06-12,103,Beverages,40,75.00
2024-06-12,104,Grains,35,120.00
2024-06-12,105,Produce,46,90.00
2024-06-13,101,Dairy,35,100.00
2024-06-13,102,Snacks,7,50.00
2024-06-13,103,Beverages,16,75.00
2024-06-13,104,Grains,23,120.00
2024-06-13,105,Produce,17,90.00
2024-06-14,101,Dairy,23,100.00
2024-06-14,102,Snacks,18,50.00
2024-06-14,103,Beverages,50,75.00
2024-06-14,104,Grains,37,120.00
2024-06-14,105,Produce,25,90.00
2024-06-15,101,Dairy,34,100.00
2024-06-15,102,Snacks,10,50.00
2024-06-15,103,Beverages,21,75.00
2024-06-15,104,Grains,8,120.00
2024-06-15,105,Produce,13,90.00
2024-06-16,101,Dairy,28,100.00
2024-06-16,102,Snacks,23,50.00
2024-06-16,103,Beverages,41,75.00
2024-06-16,104,Grains,32,120.00
2024-06-16,105,Produce,15,90.00
2024-06-17,101,Dairy,38,100.00
2024-06-17,102,Snacks,37,50.00
2024-06-17,103,Beverages,41,75.00
2024-06-17,104,Grains,5,120.00
2024-06-17,105,Produce,38,90.00
2024-06-18,101,Dairy,22,100.00
2024-06-18,102,Snacks,1,50.00
2024-06-18,103,Beverages,16,75.00
2024-06-18,104,Grains,24,120.00
2024-06-18,105,Produce,48,90.00
2024-06-19,101,Dairy,15,100.00
2024-06-19,102,Snacks,49,50.00
2024-06-19,103,Beverages,37,75.00
2024-06-19,104,Grains,39,120.00
2024-06-19,105,Produce,29,90.00
2024-06-20,101,Dairy,22,100.00
2024-06-20,102,Snacks,4,50.00
2024-06-20,103,Beverages,48,75.00
2024-06-20,104,Grains,1,120.00
2024-06-20,105,Produce,38,90.00
2024-06-21,101,Dairy,4,100.00
2024-06-21,102,Snacks,39,50.00
2024-06-21,103,Beverages,3,75.00
2024-06-21,104,Grains,8,120.00
2024-06-21,105,Produce,27,90.00
2024-06-22,101,Dairy,0,100.00
2024-06-22,102,Snacks,16,50.00
2024-06-22,103,Beverages,2,75.00
2024-06-22,104,Grains,13,120.00
2024-06-22,105,Produce,3,90.00
2024-06-23,101,Dairy,2,100.00
2024-06-23,102,Snacks,49,50.00
2024-06-23,103,Beverages,2,75.00
2024-06-23,104,Grains,50,120.00
2024-06-23,105,Produce,39,90.00
2024-06-24,101,Dairy,15,100.00
2024-06-24,102,Snacks,14,50.00
2024-06-24,103,Beverages,32,75.00
2024-06-24,104,Grains,37,120.00
2024-06-24,105,Produce,46,90.00
2024-06-25,101,Dairy,5,100.00
2024-06-25,102,Snacks,19,50.00
2024-06-25,103,Beverages,27,75.00
2024-06-25,104,Grains,38,120.00
2024-06-25,105,Produce,26,90.00
2024-06-26,101,Dairy,41,100.00
2024-06-26,102,Snacks,17,50.00
2024-06-26,103,Beverages,43,75.00
2024-06-26,104,Grains,0,120.00
2024-06-26,105,Produce,26,90.00
2024-06-27,101,Dairy,25,100.00
2024-06-27,102,Snacks,25,50.00
2024-06-27,103,Beverages,44,75.00
2024-06-27,104,Grains,34,120.00
2024-06-27,105,Produce,49,90.00
2024-06-28,101,Dairy,15,100.00
2024-06-28,102,Snacks,19,50.00
2024-06-28,103,Beverages,22,75.00
2024-06-28,104,Grains,4,120.00
2024-06-28,105,Produce,1,90.00
2024-06-29,101,Dairy,44,100.00
2024-06-29,102,Snacks,32,50.00
2024-06-29,103,Beverages,19,75.00
2024-06-29,104,Grains,46,120.00
2024-06-29,105,Produce,2,90.00
2024-06-30,101,Dairy,24,100.00
2024-06-30,102,Snacks,45,50.00
2024-06-30,103,Beverages,12,75.00
2024-06-30,104,Grains,46,120.00
2024-06-30,105,Produce,30,90.00
2024-07-01,101,Dairy,40,100.00
2024-07-01,102,Snacks,18,50.00
2024-07-01,103,Beverages,41,75.00
2024-07-01,104,Grains,50,120.00
2024-07-01,105,Produce,24,90.00
2024-07-02,101,Dairy,16,100.00
2024-07-02,102,Snacks,13,50.00
2024-07-02,103,Beverages,20,75.00
2024-07-02,104,Grains,39,120.00
2024-07-02,105,Produce,38,90.00
2024-07-03,101,Dairy,36,100.00
2024-07-03,102,Snacks,41,50.00
2024-07-03,103,Beverages,4,75.00
2024-07-03,104,Grains,18,120.00
2024-07-03,105,Produce,11,90.00
2024-07-04,101,Dairy,9,100.00
2024-07-04,102,Snacks,35,50.00
2024-07-04,103,Beverages,0,75.00
2024-07-04,104,Grains,40,120.00
2024-07-04,105,Produce,22,90.00
2024-07-05,101,Dairy,41,100.00
2024-07-05,102,Snacks,50,50.00
2024-07-05,103,Beverages,5,75.00
2024-07-05,104,Grains,44,120.00
2024-07-05,105,Produce,16,90.00
2024-07-06,101,Dairy,44,100.00
2024-07-06,102,Snacks,42,50.00
2024-07-06,103,Beverages,8,75.00
2024-07-06,104,Grains,49,120.00
2024-07-06,105,Produce,34,90.00
2024-07-07,101,Dairy,22,100.00
2024-07-07,102,Snacks,25,50.00
2024-07-07,103,Beverages,0,75.00
2024-07-07,104,Grains,14,120.00
2024-07-07,105,Produce,39,90.00
2024-07-08,101,Dairy,43,100.00
2024-07-08,102,Snacks,47,50.00
2024-07-08,103,Beverages,28,75.00
2024-07-08,104,Grains,40,120.00
2024-07-08,105,Produce,31,90.00
2024-07-09,101,Dairy,46,100.00
2024-07-09,102,Snacks,31,50.00
2024-07-09,103,Beverages,14,75.00
2024-07-09,104,Grains,10,120.00
2024-07-09,105,Produce,45,90.00
2024-07-10,101,Dairy,5,100.00
2024-07-10,102,Snacks,35,50.00
2024-07-10,103,Beverages,5,75.00
2024-07-10,104,Grains,29,120.00
2024-07-10,105,Produce,40,90.00
2024-07-11,101,Dairy,25,100.00
2024-07-11,102,Snacks,48,50.00
2024-07-11,103,Beverages,18,75.00
2024-07-11,104,Grains,22,120.00
2024-07-11,105,Produce,22,90.00
2024-07-12,101,Dairy,50,100.00
2024-07-12,102,Snacks,19,50.00
2024-07-12,103,Beverages,1,75.00
2024-07-12,104,Grains,14,120.00
2024-07-12,105,Produce,2,90.00
2024-07-13,101,Dairy,35,100.00
2024-07-13,102,Snacks,38,50.00
2024-07-13,103,Beverages,20,75.00
2024-07-13,104,Grains,41,120.00
2024-07-13,105,Produce,32,90.00
2024-07-14,101,Dairy,43,100.00
2024-07-14,102,Snacks,9,50.00
2024-07-14,103,Beverages,41,75.00
2024-07-14,104,Grains,9,120.00
2024-07-14,105,Produce,45,90.00
2024-07-15,101,Dairy,6,100.00
2024-07-15,102,Snacks,45,50.00
2024-07-15,103,Beverages,34,75.00
2024-07-15,104,Grains,43,120.00
2024-07-15,105,Produce,10,90.00
2024-07-16,101,Dairy,44,100.00
2024-07-16,102,Snacks,14,50.00
2024-07-16,103,Beverages,0,75.00
2024-07-16,104,Grains,45,120.00
2024-07-16,105,Produce,19,90.00
2024-07-17,101,Dairy,45,100.00
2024-07-17,102,Snacks,28,50.00
2024-07-17,103,Beverages,26,75.00
2024-07-17,104,Grains,49,120.00
2024-07-17,105,Produce,0,90.00
2024-07-18,101,Dairy,19,100.00
2024-07-18,102,Snacks,23,50.00
2024-07-18,103,Beverages,47,75.00
2024-07-18,104,Grains,29,120.00
2024-07-18,105,Produce,12,90.00
2024-07-19,101,Dairy,22,100.00
2024-07-19,102,Snacks,44,50.00
2024-07-19,103,Beverages,22,75.00
2024-07-19,104,Grains,36,120.00
2024-07-19,105,Produce,31,90.00
2024-07-20,101,Dairy,39,100.00
2024-07-20,102,Snacks,9,50.00
2024-07-20,103,Beverages,14,75.00
2024-07-20,104,Grains,7,120.00
2024-07-20,105,Produce,38,90.00
2024-07-21,101,Dairy,25,100.00
2024-07-21,102,Snacks,16,50.00
2024-07-21,103,Beverages,27,75.00
2024-07-21,104,Grains,6,120.00
2024-07-21,105,Produce,27,90.00
2024-07-22,101,Dairy,4,100.00
2024-07-22,102,Snacks,41,50.00
2024-07-22,103,Beverages,26,75.00
2024-07-22,104,Grains,17,120.00
2024-07-22,105,Produce,14,90.00
2024-07-23,101,Dairy,44,100.00
2024-07-23,102,Snacks,39,50.00
2024-07-23,103,Beverages,31,75.00
2024-07-23,104,Grains,43,120.00
2024-07-23,105,Produce,31,90.00
2024-07-24,101,Dairy,43,100.00
